,artist.hotness,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotness,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
2981,0.306056867,ARCOAC111C8A417478,Svartthron,,0.0,0.233,1.93135,0.79,0.5958,323.60444,0.56,0.472834535,9.0,0.499,37.15735675013362,Not available,-63.93335786851952,-9.663,1,0.405,719534,Kraujo Estetika,AREZUUK1187B9AB34E,0.372530039,SOEOYVV12AB018E429,315.077,0.828,0.26172,90.126,black metal,1.0,3.0,1.0,Sparnuotoji Doze. Laukimas,0
1720,0.429780286,AR189B91187B9B8D9C,Gustavo Cerati,espaA+-ol,1.0,0.012,1.8717700000000002,1.0,0.60115,237.68771,0.264,0.6949834090000001,6.0,0.102,37.15735675013362,Not available,-63.93335786851952,-10.905999999999999,0,0.294,550709,Siempre Es Hoy/Reversiones,ARV4TAT1187FB3BDE8,0.568964583,SOKHDOO12AB01825E3,213.87900000000002,1.0,0.28417,94.009,electronica,1.0,4.0,0.747,Amo Dejarte Asi,0
6529,0.37864997899999997,AR9YV621187B99373E,Marco Beltrami,italian,1.0,0.023,0.81763,0.344,0.81763,91.37586999999999,4.383,0.594832624,11.0,0.632,37.15735675013362,Not available,-63.93335786851952,-20.823,1,0.473,114949,Live Free Or Die Hard,ARU52PB1187FB58E46,0.405115722,SOVDSBD12A8C13DF47,91.376,0.07400000000000001,0.56567,119.729,soundtrack,1.0,4.0,0.0,Dead Hackers,2007
6204,0.383863704,AR21YNH1187FB49649,Ms. Dynamite / Kymani Marley,rnb,1.0,0.05,0.69931,1.0,0.0328,202.21341999999999,0.17800000000000002,0.589694605,7.0,0.7559999999999999,51.50632,London,-0.12714,-11.224,1,0.525,13924,A Little Deeper,AR5DC8S1187B9958BE,0.585979766,SOAOXTG12A67021AA7,195.28599999999997,1.0,0.0328,89.99600000000001,grime,0.9215617620000001,4.0,0.743,Seed Will Grow,2002
8728,0.389535576,AR567PN1187FB4B4F2,Moss,,0.0,0.047,1.14085,0.929,0.13624,206.57587,0.073,0.602555589,4.0,0.76,37.15735675013362,Not available,-63.93335786851952,-7.736000000000001,0,0.628,731006,The Long Way Back,AR3XD8U1187FB3BB76,0.504034341,SOOHZIM12A67ADDB09,201.96099999999998,0.516,0.13624,119.947,future jazz,0.906283576,4.0,0.7809999999999999,Winter In Finland,2006
5216,0.42272137,ARB2M051187FB56FA9,Spoonie Gee,old school hip-hop,1.0,0.055999999999999994,1.53651,0.5770000000000001,0.21006999999999998,393.63873,0.179,0.618692142,1.0,0.42100000000000004,40.71455,"New York, NY",-74.00712,-6.619,1,0.155,531997,The Sugar Hill Records Story,ARNULK21187FB46537,0.5435242770000001,SOBHQIJ12A6D4FC7D3,379.478,0.778,0.0626,135.503,hip hop,1.0,5.0,0.677,Spoonie Is Back,0
6608,0.35970936299999995,ARBJI5N1187FB400D0,Jay & The Americans,,0.0,0.067,1.3021399999999999,0.8,0.28684,137.19465,0.479,0.547325147,5.0,0.7859999999999999,40.71455,"New York, NY",-74.00712,-11.737,1,0.769,23951,Come A Little Bit Closer,AR67U2G1187FB3F935,0.628296796,SOGQRTH12A6D4F41A0,131.866,0.537,0.04083,119.441,soft rock,0.965944811,4.0,0.564,Some Enchanted Evening,1988
2566,0.7014047659999999,ARNAIMI1187FB5733C,Rick Ross,,0.0,0.16399999999999998,0.51563,0.16399999999999998,0.51563,105.40363,0.0,0.8525694979999999,7.0,0.506,37.15735675013362,Miami,-63.93335786851952,-8.451,1,0.44299999999999995,776252,Legendary,ARBZJCN1269FCD5E3C,0.299877488,SOLDKTL12AC3DF99EC,102.539,0.084,0.23684000000000002,121.708,gangster rap,0.953396982,1.0,1.0,They Know (Remix),0
2685,0.437711291,ARLFUII1187FB565E5,I Wayne,hip hop rnb and dance hall,1.0,0.057999999999999996,1.53009,0.8170000000000001,0.6247199999999999,244.32281,0.258,0.682067848,6.0,0.508,37.15735675013362,Not available,-63.93335786851952,-5.587000000000001,1,0.522,134156,Lava Ground,ARGYA2F1187FB41EA4,0.464923994,SOQHIVV12A6D4FB2BE,236.19299999999998,0.551,0.10016,67.60600000000001,roots reggae,0.970491181,5.0,0.877,Grow Proper,2005
5934,0.41574847600000003,ARJD6I01187FB50347,Anna Abreu,finnish,1.0,0.218,2.9595599999999997,0.5329999999999999,2.54198,205.45261000000002,2.577,0.612576142,4.0,0.593,37.15735675013362,Not available,-63.93335786851952,-6.692,0,0.581,280401,Anna Abreu,ARKHHBF1187B9B812C,0.47872628899999997,SOSUVLO12A8AE487E6,193.44,0.39799999999999996,2.33319,143.864,shock rock,0.92604638,4.0,0.447,Shame,2007
9473,0.349912612,ARDNS031187B9924F0,Tim Wilson,,0.0,0.126,1.07718,0.987,0.43015,154.27873,0.0,0.45979712899999997,9.0,0.662,32.67828,Georgia,-83.22295,-8.073,1,0.684,24739,It's A Sorry World,AR74HI61187FB5327F,0.26586104899999996,SOTUBHO12A6D4F808B,148.579,0.638,0.10693,92.755,filk,1.0,4.0,0.507,It Takes A Village (To Raise A Nut) (Live),0
5471,0.46473606100000003,ARNBIUE1187FB3E846,Benga,soul and reggae,1.0,0.213,1.12077,0.757,0.16582,233.16852999999998,0.0,0.70382389,2.0,0.83,51.50632,"London, United Kingdom",-0.12714,-11.357000000000001,1,0.428,213363,Diary Of An Afro Warrior,AREFFEC1187B98E12F,0.6258654539999999,SOWLAQT12A8C13D037,219.585,0.757,0.16582,139.994,dubstep,1.0,4.0,0.794,Zero M2,2008
4541,0.339614295,AR9E0A21187B989609,Anneli Drecker,,0.0,0.039,1.0206899999999999,0.547,0.5205,262.50404,0.24100000000000002,0.505115115,8.0,0.052000000000000005,37.15735675013362,Not available,-63.93335786851952,-6.808,1,0.273,49911,Tundra,ARRVPS21187B9B28AE,0.367273416,SOTINEI12A6D4FB826,249.498,1.0,0.27165,120.196,downtempo,1.0,4.0,0.0,Fire Alarm,0
8137,0.4104772,ARFKYG51187FB4CE41,April Wine,,0.0,0.168,1.43774,0.88,0.47958,200.9073,0.0,0.656759788,4.0,0.152,44.646159999999995,"Halifax, Nova Scotia, Canada",-63.573919999999994,-13.613,1,0.214,143812,Harder . . . Faster,ARMXJIZ1187FB4D8A0,0.604128453,SOPKWZP12A6D4F7DAF,200.907,0.631,0.47958,127.463,pop rock,0.957625745,4.0,0.64,Babes In Arms,1979
1572,0.538491128,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,,0.0,0.036000000000000004,1.17493,1.0,0.39713000000000004,207.20281,0.166,0.750479817,4.0,0.725,37.15735675013362,Not available,-63.93335786851952,-14.799000000000001,0,0.529,269516,Conscious Party,ARVVPAB122988EE272,0.36514380399999996,SOWRNMP12A8C13E4FD,203.24400000000003,0.8540000000000001,0.20204,154.60299999999998,reggae,1.0,4.0,0.451,What's True,0
3444,0.35640661799999995,AREP0H61187FB443CF,Grayson Capps,,0.0,0.006999999999999999,1.32774,1.0,0.13957999999999998,124.18567,0.22899999999999998,0.584037865,2.0,0.011000000000000001,37.15735675013362,Not available,-63.93335786851952,-7.109,1,0.34299999999999997,176769,Wail & Ride,ARWBYRS1187FB3DE02,0.49770581,SOSJYAJ12A6D4FCA04,120.094,0.479,0.13957999999999998,101.07600000000001,blues-rock,1.0,4.0,0.484,Give It To Me,2006
3278,0.398547535,AR9AM2N1187B9AD2F1,Inspiral Carpets,madchester,2.0,0.004,0.80114,0.9540000000000001,0.26988,283.32363,0.23399999999999999,0.605109702,2.0,0.8340000000000001,53.4796,"Manchester, England",-2.2488099999999998,-4.422,1,0.6940000000000001,66828,Cool As,ARPATQ21187B9ACAFC,0.5614285179999999,SOBHMQL12A67ADE30A,272.01,1.0,0.26988,113.60799999999999,indie rock,0.99732938,4.0,1.0,Commercial Reign,1990
9012,0.419408141,ARHRKTK1187B99E1D5,Jackie Wilson,classic pop and rock,1.0,0.096,5.09135,1.0,0.35079,182.49098,0.195,0.6933279790000001,11.0,0.023,42.33168,"Detroit, MI",-83.04791999999999,-12.007,1,0.289,604354,Reet Petite,ARV03D41187FB413E8,0.33470654899999996,SOLNLFG12AC468806E,175.438,0.151,0.35079,67.56,chicago soul,0.8874254140000001,7.0,0.721,One Moment With You,1993
9823,0.34384449899999997,ARZBYDY1187FB46DD7,Cali,franASSais,1.0,0.27899999999999997,1.09568,0.0,1.09568,328.14975,0.0,0.616884544,0.0,0.374,42.548429999999996,Vernet les Bains,2.38596,-6.032,1,0.537,45348,Le Bordel Magnifique,ARW3V6T1187B9ACAC4,0.26586104899999996,SOPHDZJ12A6D4F95CD,328.15,0.107,0.8006300000000001,99.993,dance pop,1.0,5.0,0.89,Il Y A Une Question (Live),2006
7945,0.367731935,AR6KK741187B98C9E9,Roy Brown,,0.0,0.033,0.12819,0.48,0.12819,227.082,0.473,0.46359371899999996,0.0,0.602,37.15735675013362,"New Orleans, LA",-63.93335786851952,-15.525,1,0.361,161800,Good Rockin' Tonight - Live In San Francisco,ARSR0E81187FB3BAF8,0.5033812360000001,SOVASWH12A8C13E3CE,214.727,0.386,0.12819,157.08700000000002,jump blues,0.9350119020000001,4.0,0.0,Good Rocking Tonight,0
9979,0.31109705,AR9UT8H1187B9AF504,Ivan Parker,,0.0,0.10099999999999999,0.53997,0.823,0.53997,207.90812,2.113,0.384720138,0.0,0.938,37.15735675013362,Tennessee,-63.93335786851952,-9.826,1,0.922,257644,The Best Of Ivan Parker,ARQKMBY11C8A42B4AF,0.278598087,SOVWTKI12A58A789B6,200.446,0.16699999999999998,0.53997,91.964,country gospel,1.0,4.0,0.9440000000000001,"Then He Said_ ""Sing",0
2125,0.390660523,ARLDW2Y1187B9B544F,Tommy James And The Shondells,,0.0,0.9620000000000001,0.44248000000000004,0.9620000000000001,0.44248000000000004,146.02403999999999,0.34700000000000003,0.620392056,0.0,0.695,39.75911,"Dayton, OH",-84.19444,-11.693,1,0.536,60341,Anthology,ARW3Q5W1187B9B7160,0.641228739,SOKEAOU12A6D4FB6B2,133.224,0.449,0.44248000000000004,133.312,brill building pop,0.9392090270000001,1.0,0.0,Out Of The Blue,1989
8347,0.31853603,ARI2JSK1187FB496EF,Nick Ingman,production music,1.0,0.036000000000000004,0.80515,0.526,0.35613,110.15791000000002,3.4189999999999996,0.4074304,2.0,0.753,51.50632,"London, England",-0.12714,-20.678,0,0.789,53832,Two Brothers,ARZLAU01187FB39B88,0.23360192899999999,SOWYBEG12A6D4F9142,101.93,0.526,0.35613,133.369,jazz funk,0.967739727,4.0,0.49700000000000005,Kumal & Sangha,0
5094,0.430942043,ARI4S0E1187B9B06C0,David Arkenstone,filk,1.0,0.013999999999999999,0.82975,1.0,0.28053,272.97914,0.253,0.639436949,11.0,0.053,35.830729999999996,Tennessee,-85.97874,-12.958,0,0.39,385023,Chillout Lounge,ARTMSZO1187B98F20E,0.32773668300000003,SOCQEHT12AB017F37F,256.377,1.0,0.28053,108.014,celtic,0.992985879,4.0,0.505,Big Bounce,2009
2586,0.445438103,ARC0NOU1187B9AA91D,Nick Colionne,,0.0,0.07,0.36386999999999997,1.0,0.36386999999999997,215.14404,0.0,0.563236431,8.0,0.594,37.15735675013362,Not available,-63.93335786851952,-7.114,0,0.342,29379,Keepin' It Cool,ARS7PFY1187B9AED69,0.621195684,SOBOOXP12A6D4F7F9F,202.257,1.0,0.0713,102.04,smooth jazz,1.0,4.0,1.0,If You Ask Me,2006
5175,0.407821565,ART6QCS1187FB40CBD,Los AutA(c)nticos Decadentes,,0.0,0.863,0.44781000000000004,0.863,0.44781000000000004,210.02403999999999,0.292,0.610330728,1.0,0.35200000000000004,37.15735675013362,Not available,-63.93335786851952,-9.737,1,0.44299999999999995,509685,Vinyl Replica: Supersonico,AR5U53D1187FB37654,0.33470654899999996,SOZIQWL12AB01814C9,200.516,0.0,0.23421999999999998,136.835,cumbia,0.9218353309999999,1.0,0.0,El Vino Triste,1991
7243,0.39227261799999996,ARE0OI31187FB3DCA2,Leningrad Cowboys,,0.0,0.001,0.5663699999999999,1.0,0.21304,195.5522,0.33399999999999996,0.596961478,9.0,0.47100000000000003,37.15735675013362,Not available,-63.93335786851952,-7.497000000000001,1,0.376,642781,Go space,ARTNQ8X1187FB3F8AA,0.413739836,SOEPMHW12AB018859A,192.058,0.6459999999999999,0.21304,169.938,folk rock,0.98523093,4.0,1.0,Ulan Bator Girls,1996
6803,0.543954417,AROY6XW1187B991121,Steve Vai,heavy metal,1.0,0.064,1.02373,0.0,0.50378,364.53832,2.525,0.645720023,4.0,0.563,37.15735675013362,"Carle Place, New York",-63.93335786851952,-6.436,1,0.534,284122,The Ultra Zone,ARWVYIM11F4C8411E4,0.5894388779999999,SOEMAZF12A8C131697,356.86699999999996,0.307,0.23665999999999998,112.149,instrumental rock,0.998934632,4.0,0.855,Fever Dream,1999
7069,0.41551708299999995,ARDG9Z71187B997023,Public Image Ltd,uk,2.0,0.057,0.8747799999999999,0.562,0.27442,288.80933999999996,0.214,0.684994897,4.0,0.6779999999999999,51.50632,"London, England",-0.12714,-12.525,1,0.431,23181,This Is What You Want . . . This Is What You Get,AR7MKJP1187FB3BA95,0.7899387040000001,SOTOYAE12A6D4F795E,276.126,0.608,0.27442,102.976,dance rock,1.0,4.0,0.9329999999999999,The Order Of Death,1984
2263,0.479407676,ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,seen live,2.0,0.006999999999999999,0.97544,0.764,0.19084,180.03546,0.195,0.694021648,7.0,0.762,37.15735675013362,Not available,-63.93335786851952,-8.537,1,0.684,275954,Nocturama,AR1XD261187B9ACF9B,0.590860298,SOQOQNQ12A81C21F1B,169.14,0.384,0.19084,158.404,rock,1.0,3.0,1.0,Rock Of Gibraltar,2003
5925,0.35590563,ARI6CSW1187B9AF09A,Eko Fresh feat. Capkekz,german,1.0,0.013999999999999999,2.15867,0.6940000000000001,0.89233,236.14649,0.0,0.689494765,8.0,0.344,37.15735675013362,"Mi?1/2engladbach, Germany",-63.93335786851952,-2.653,1,0.55,402946,Hart(z) IV,AREBQ3B1187FB4E7A5,0.270775999,SOPDHNR12AB017BDB9,231.05599999999998,0.617,0.56957,94.99799999999999,pop rap,0.93325637,4.0,1.0,Das ist mein Viertel,0
970,0.536219993,ARIH5GU1187FB4C958,Silverchair,post-grunge,4.0,0.03,2.52082,0.606,2.52082,312.13669,2.3680000000000003,0.7677688090000001,9.0,0.642,37.15735675013362,Newcastle,-63.93335786851952,-7.207000000000001,1,0.502,283355,Frogstomp,ARXDFN01187B9AE80E,0.615699367,SOHMTXX12A8C1332C1,284.311,0.0,2.27713,122.243,post-grunge,0.9986399709999999,4.0,1.0,Cicada,1995
2811,0.345800228,AR1XVTM1187B996D57,I Nuovi Angeli,,0.0,0.379,0.15755,1.0,0.15755,231.07872999999998,0.473,0.53582261,4.0,0.7709999999999999,44.115590000000005,Oregon,-120.51483999999999,-8.456,1,0.56,184947,I Nuovi Angeli Cantaitalia,ARDCACM1187B98E6C8,0.42670947600000003,SOWZBDU12A8AE48A29,222.685,0.9640000000000001,0.15755,85.375,celtic fusion,0.97496919,4.0,0.35200000000000004,Carovana,0
3034,0.429272534,ARNTQF31187B9A02FF,Tony Matterhorn,hip hop rnb and dance hall,1.0,0.005,0.75563,0.883,0.18885,183.53587,0.171,0.66395526,10.0,0.42700000000000005,37.15735675013362,Not available,-63.93335786851952,-5.952999999999999,0,0.237,188177,Reggae Gold 2006,ARVUN5F1187FB4CCC7,0.68539826,SOJEJNX12A8AE49441,178.75900000000001,0.915,0.18885,127.493,reggaeton,0.947432704,4.0,1.0,Dutty Wine,2006
4005,0.511546184,ARZTSYB1187FB54987,Rainbow,heavy metal,1.0,0.237,0.55958,0.8540000000000001,0.17782,663.24853,0.0,0.700635528,11.0,0.547,37.15735675013362,Not available,-63.93335786851952,-10.177999999999999,0,0.617,16061,On Stage,ARC4L071187B9AC2C0,0.401486711,SOWQVVZ12A58A7B65C,647.5409999999999,0.434,0.17782,162.384,heavy metal,0.999872425,4.0,0.061,Still I'm Sad,1975
9658,0.417351056,ARDGPFY1187B9A371B,Long Beach Dub Allstars,,0.0,0.031,0.32043,1.0,0.32043,205.11302,0.258,0.575412601,7.0,0.802,37.15735675013362,Not available,-63.93335786851952,-1.869,0,0.5660000000000001,46449,Wonders Of The World,AR5BX3Y1187FB39E93,0.554384121,SOSCQEX12A6D4F965A,201.485,0.888,0.32043,150.57299999999998,dub,1.0,4.0,0.349,Free Love,2001
873,0.40514344700000005,ARWRS4D1187FB3FCD4,Elakelaiset,finnish,2.0,0.75,0.09512999999999999,0.75,0.09512999999999999,182.83057,0.0,0.508440336,2.0,0.892,37.15735675013362,Not available,-63.93335786851952,-11.931,1,0.6459999999999999,173464,In Humppa We Trust-Live!,ARA5I7O1187FB3BBF7,0.444401715,SORUPLP12A8C14177E,182.831,0.063,0.09512999999999999,166.90599999999998,parody,0.997904459,1.0,0.0,Humppa,1996
6733,0.385787615,ARZZRK91187B9A5CA5,Delroy Wilson,,0.0,0.081,0.058660000000000004,1.0,0.058660000000000004,191.73832,0.243,0.583443024,7.0,0.97,18.015710000000002,"Kingston, Jamaica",-76.79731,-8.814,1,0.831,386484,40 Greatest Hits,AR7DNHO1187B992B0B,0.495421502,SOKXVWW12AB017BA92,185.498,1.0,0.058660000000000004,142.066,rock steady,0.938055251,4.0,0.0,Who Cares,1969
5212,0.424791236,ARJPZSG1187FB3E985,John Holt,,0.0,0.019,1.35881,1.0,0.35828000000000004,228.30975,0.305,0.629463245,0.0,0.304,18.015710000000002,"Kingston, Jamaica",-76.79731,-9.603,1,0.39799999999999996,688452,His Story,AR57Z841187B9B7D7D,0.32311212100000003,SOCOSSE12AB01828C7,223.875,0.8140000000000001,0.09831000000000001,131.297,lovers rock,1.0,4.0,0.887,I Need a Veggie,0
4608,0.43546889899999996,AR93D4D1187FB3ACAD,J.J. Cale,classic pop and rock,1.0,0.795,0.43692,0.795,0.43692,160.62649,0.0,0.67577137,0.0,0.7829999999999999,35.472,"Oklahoma City, OK",-97.52033,-15.6,1,0.604,22096,#8,ARWBYRS1187FB3DE02,0.304169503,SOEEBCV12A6D4F76A2,146.187,0.88,0.43692,136.273,blues-rock,1.0,1.0,0.0,Losers,1983
5660,0.580345271,AR74Q3R1187B9B24C3,Nightwish,finnish,5.0,0.022000000000000002,0.81811,0.721,0.19599,834.66404,0.32799999999999996,0.801989216,7.0,0.6709999999999999,37.15735675013362,"Kitee, Finland",-63.93335786851952,-6.002999999999999,0,0.6890000000000001,265249,Dark Passion Play,ARRHD2X1187B9B389E,0.717851349,SOJELTQ12A8C1301E2,822.538,0.419,0.19599,96.711,sympho black metal,0.999713741,4.0,0.815,The Poet And The Pendulum,2007
6710,0.27159725100000004,ARYZFGE1187FB39A8C,False Prophets,punk,1.0,0.07200000000000001,0.50759,0.583,0.50759,242.88608,0.345,0.43980978299999995,0.0,0.6,37.15735675013362,Not available,-63.93335786851952,-7.694,1,0.8029999999999999,651020,P.E.A.C.E / War,ARH4E441187B9B22D1,0.38289336399999996,SOODJVB12A58A7B187,236.826,0.025,0.25671,119.04799999999999,hardcore punk,1.0,4.0,0.195,Banana Split Republic,1984
8776,0.542175166,ARTYXQC1187B9ACAB2,Shaggy / Brian & Tony Gold,jamaican,1.0,0.062,0.5563899999999999,1.0,0.5563899999999999,199.94077,0.20600000000000002,0.772292647,11.0,0.698,37.15735675013362,"Kingston, Jamaica",-63.93335786851952,-6.468999999999999,1,0.703,23370,Lucky Day,ARUZDCO12131B4B59C,0.6340310229999999,SOTXXBT12A6D4F6B25,197.265,0.733,0.26188,101.786,reggae,1.0,4.0,0.5529999999999999,Hey Sexy Lady,2002
7737,0.37225120799999994,AR11NP91187B9901B4,The Roches,folk,2.0,0.39799999999999996,1.8583599999999998,0.632,0.97395,329.45587,0.705,0.573605491,2.0,0.5379999999999999,37.15735675013362,New York City,-63.93335786851952,-13.209000000000001,0,0.563,53561,We Three Kings,ARYXGMM1187B9AC285,0.542898743,SODYKTT12A58A7BB18,314.70599999999996,0.278,0.7509100000000001,135.011,singer-songwriter,1.0,4.0,1.0,We Three Kings,1990
8982,0.45278947700000005,AR1Y2PT1187FB5B9CE,John Wesley,,0.0,0.524,0.73314,0.64,0.37442,246.69995,0.16,0.560557984,0.0,0.789,27.940170000000002,Brandon,-82.32547,-9.113,1,0.698,463504,Under the Red and White Sky,ARRJTPR11F4C8473CF,0.32311212100000003,SOLVUSB12AB0180607,246.7,0.66,0.19638,169.19299999999998,disco,1.0,4.0,0.0,Cuttin' the Tree,1999
592,0.542502096,ARA3VJJ1187FB3F5A6,Shelby Lynne,alternative country,1.0,0.02,1.24317,0.6940000000000001,0.21575999999999998,290.97751,0.177,0.685691649,7.0,0.738,37.15735675013362,"Quantico, VA",-63.93335786851952,-15.546,1,0.877,11462,Suit Yourself,AR2U9YY1187B9955A4,0.392008772,SOJWZGJ12A670203B7,258.885,1.0,0.21575999999999998,121.773,country rock,0.953625663,4.0,1.0,Old Times Sake,2005
4185,0.38587805799999997,ARHOCKY11E2835D7CB,Maire Brennan,,0.0,0.039,1.03814,1.0,0.14970999999999998,184.34566999999998,0.33399999999999996,0.576053723,7.0,0.153,37.15735675013362,Not available,-63.93335786851952,-9.584,1,0.5589999999999999,6953,Perfect Time,AR1UUWB1187B997F2F,0.5317220979999999,SOHGHMH12A67020155,173.354,0.847,0.14970999999999998,135.124,irish folk,0.911156031,3.0,1.0,The Big Rock (LP Version),0
2452,0.322482578,ARP06GY1187B98B0F0,Yami Bolo,,0.0,0.06,0.40142,1.0,0.0435,234.03057,0.19399999999999998,0.49550220700000003,6.0,0.03,42.33168,Detroit USA,-83.04791999999999,-10.742,1,0.461,600650,Reggae Superstars 9 & 10,ARIRD6J1187FB5A98C,0.23677161100000002,SOXAAEC12AC90710AE,227.637,0.805,0.0435,166.74900000000002,roots reggae,0.940422952,4.0,0.35700000000000004,The Wonders,0
5012,0.377828215,ARV2X851187FB41A78,Open Hand,,0.0,0.426,0.72016,0.33899999999999997,0.72016,486.97424,2.339,0.614887588,9.0,0.284,42.31256,Mass. - Boston,-71.08868000000001,-7.655,0,0.34700000000000003,717115,The Dream,ARN8YG41187B99A480,0.511424326,SOLLCFT12A58A7A566,478.215,0.149,0.18953,86.30799999999999,post-grunge,1.0,4.0,0.7829999999999999,Never Alone,1999
1801,0.531411752,AR7ZI7Z1187B98BF55,Mago de Oz,,0.0,0.121,1.19895,0.775,0.54893,380.68199999999996,0.177,0.629751605,2.0,0.184,37.15735675013362,Not available,-63.93335786851952,-7.736000000000001,1,0.47600000000000003,130398,Gaia II,ARKVEGQ1187FB3955F,0.679686055,SOKNFFM12A81C216F3,341.769,0.738,0.22585,110.255,folk rock,0.985827462,5.0,0.679,Desde mi cielo,2005
7526,0.40658168,ARVMFE61187B992463,Darwin Hobbs,gospel,1.0,0.109,1.19697,0.081,0.06121,621.7922,0.0,0.526515278,1.0,0.6759999999999999,37.15735675013362,Not available,-63.93335786851952,-7.087000000000001,1,1.0,41167,Worshipper,AR6AJHY1187B996626,0.49448951799999996,SOAWIMZ12A6D4F7755,604.711,0.425,0.06121,111.417,religious music,0.8851587540000001,5.0,1.0,Worshipper's Medley,2005
4529,0.438168226,ARTBFV61187FB3C250,Johnny Horton,country,1.0,0.8440000000000001,0.41018000000000004,0.8440000000000001,0.41018000000000004,132.23138,0.138,0.610427725,7.0,0.623,34.053490000000004,"Los Angeles, CA",-118.24531999999999,-11.806,1,0.40299999999999997,477767,Honky Tonk Man:  The Essential Johnny Horton 1956-1960,ARNG1DH1187FB3AB56,0.439202489,SOYRTWG12A8C142BC1,127.507,0.631,0.2417,179.49,country rock,0.99519221,1.0,0.0,The Woman I Need (Honky Tonk Mind),2000
3737,0.0,ARPYTUA1257509E91A,Sirka Ragnar,,0.0,0.040999999999999995,1.10132,0.47200000000000003,0.34935,177.94567,0.0,0.548458856,7.0,0.713,37.15735675013362,Not available,-63.93335786851952,-5.0760000000000005,0,0.5710000000000001,657176,I am_ you are_ he/she/it is,ARLBS3U1187B9B76C5,0.411622152,SOWFZZY12A8C142E99,177.946,0.308,0.15738,160.03,indietronica,0.951103843,4.0,0.635,Port now!,2007
3711,0.402054897,ARA8O8L1187B9AD61D,Professor Longhair,,0.0,0.046,0.09007000000000001,1.0,0.09007000000000001,127.37261000000001,0.0,0.611771113,3.0,0.773,30.79062,"Bogalusa, LA",-89.8643,-7.992000000000001,1,0.7490000000000001,782647,The Very Best of Professor Longhair,AR8ACFK1187B9B4063,0.427446572,SONDTMH12AC468965E,124.709,1.0,0.09007000000000001,164.648,louisiana blues,0.9571350259999999,4.0,1.0,No Buts - No Maybes,1993
